id,timestamp_ms,date_local,vehicle,charger,network,location,tag,energy_kwh,time_h,cost,currency,distance_km,distance_mi,eff_kwh_per_100km,eff_km_per_kwh,notes
"734e4d44-b244-4bbc-880b-068cd198693c",1696851000505,"2023-10-09 12:30:00","Kia EV6","Home Charger","","Home","Home",22.446000,3.033243,6.284880,"GBP",92.685001,57.591790,24.217511,4.129244,"Overnight home session"
"896f9adc-bd58-4449-a237-54f1539f5c43",1699026600505,"2023-11-03 15:50:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",34.056000,1.548000,15.325200,"GBP",197.882375,122.958407,17.210224,5.8105,"Shopping stop"
"197d0f95-445b-4d93-8f3d-f7ea46161106",1700595000505,"2023-11-21 19:30:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",33.282000,0.277350,22.964580,"GBP",216.320906,134.415579,15.385476,6.499637,"Road trip top-up"
"1f249ccb-cb27-4ace-a48f-c4fb55f0b872",1700811600505,"2023-11-24 07:40:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",26.316000,1.196182,11.842200,"GBP",131.886742,81.950622,19.953484,5.011656,"Shopping stop"
"49b6783c-86b7-415a-8f5f-05d90a4e1c0f",1702584000505,"2023-12-14 20:00:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",17.802000,0.809182,8.010900,"GBP",95.203374,59.156634,18.698917,5.347903,"Shopping stop"
"ff1a12d9-b929-46ed-82ed-3f89a58075b8",1703574600505,"2023-12-26 07:10:00","Kia EV6","Home Charger","","Home","Home",22.446000,3.033243,6.284880,"GBP",148.127750,92.042317,15.153136,6.599294,"Overnight home session"
"16c94822-77c4-4494-b625-2a9c55c7e542",1702894800505,"2023-12-18 10:20:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",16.254000,0.738818,7.314300,"GBP",92.329633,57.370974,17.604316,5.680425,"Shopping stop"
"e1c04583-ef03-4c40-9f28-b977c12bf562",1701501600505,"2023-12-02 07:20:00","Kia EV6","Workplace Bay","","Office","Work",26.316000,2.392364,5.789520,"GBP",141.204902,87.740658,18.636747,5.365743,"Weekday office charging"
"cf137279-bd89-49c1-91fe-94b39f2e4eac",1705514400505,"2024-01-17 18:00:00","Kia EV6","Home Charger","","Home","Home",21.672000,2.928649,6.068160,"GBP",149.501411,92.895870,14.496184,6.898367,"Overnight home session"
"af53d2a0-7a76-4012-ac0d-9d11d7e56374",1704883200505,"2024-01-10 10:40:00","Kia EV6","Home Charger","","Home","Home",20.898000,2.824054,5.851440,"GBP",113.065632,70.255727,18.48307,5.410357,"Overnight home session"
"c5877dfd-1965-4e32-9758-7af070b0c282",1706295600505,"2024-01-26 19:00:00","Kia EV6","Workplace Bay","","Office","Work",39.474000,3.588545,8.684280,"GBP",217.542722,135.174781,18.145401,5.511038,"Weekday office charging"
"c8b88656-a22d-4fc9-aa75-752221d97690",1705168200505,"2024-01-13 17:50:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",22.446000,0.187050,15.487740,"GBP",144.475288,89.772782,15.536221,6.436572,"Road trip top-up"
"eaaf12b4-8df4-4132-a7c5-6d9d51e2a7d4",1707927600505,"2024-02-14 16:20:00","Kia EV6","Workplace Bay","","Office","Work",16.254000,1.477636,3.575880,"GBP",87.026366,54.075677,18.677098,5.354151,"Weekday office charging"
"8d2d5fc1-870f-4f53-8ff6-dc81655d69db",1708339800506,"2024-02-19 10:50:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",30.960000,1.407273,13.932000,"GBP",122.491960,76.112975,25.275128,3.956459,"Shopping stop"
"c55b73c2-626d-4c37-ba2a-d24c4ec0d34f",1709206200506,"2024-02-29 11:30:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",30.960000,0.258000,21.362400,"GBP",169.993225,105.628893,18.212491,5.490737,"Road trip top-up"
"1ed2db97-ebc8-479e-9d19-8708ae46e40c",1708620000506,"2024-02-22 16:40:00","Kia EV6","Home Charger","","Home","Home",21.672000,2.928649,6.068160,"GBP",89.376106,55.535738,24.248092,4.124036,"Overnight home session"
"63d29b6e-a2ed-4059-b6d7-cfa5e6c2c911",1710448800506,"2024-03-14 20:40:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",32.508000,1.477636,14.628600,"GBP",128.645119,79.936371,25.269517,3.957337,"Shopping stop"
"7cede867-da1f-4315-874d-455ad04b54df",1710061200506,"2024-03-10 09:00:00","Kia EV6","Home Charger","","Home","Home",24.768000,3.347027,6.935040,"GBP",162.101815,100.725398,15.279286,6.544808,"Overnight home session"
"fe7d2477-5e7f-42c7-b764-30b87001287e",1712431800506,"2024-04-06 20:30:00","Kia EV6","Workplace Bay","","Office","Work",37.152000,3.377455,8.173440,"GBP",254.585029,158.191803,14.59316,6.852526,"Weekday office charging"
"b75697a6-beb4-4574-9db2-5d5cb8c856ae",1713979800506,"2024-04-24 18:30:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",34.830000,1.583182,15.673500,"GBP",201.081270,124.946108,17.321355,5.77322,"Shopping stop"
"e093308c-a2af-4715-9396-dd5d8aaeec37",1712074800506,"2024-04-02 17:20:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",25.542000,1.161000,11.493900,"GBP",174.128831,108.198639,14.66845,6.817353,"Shopping stop"
"b9ba21e6-2511-457a-9344-f64249ac1657",1714303200506,"2024-04-28 12:20:00","Kia EV6","Home Charger","","Home","Home",41.022000,5.543514,11.486160,"GBP",208.929943,129.823048,19.634333,5.093119,"Overnight home session"
"4b83f4cb-f103-4d0d-8d25-7701e6207c49",1716232200506,"2024-05-20 20:10:00","Kia EV6","Workplace Bay","","Office","Work",31.734000,2.884909,6.981480,"GBP",215.411666,133.850604,14.731793,6.78804,"Weekday office charging"
"372e1f41-9dc5-4573-a463-769943c9f00a",1716394200507,"2024-05-22 17:10:00","Kia EV6","Home Charger","","Home","Home",27.864000,3.765405,7.801920,"GBP",190.342654,118.273442,14.638863,6.831132,"Overnight home session"
"85fce056-08a3-4c0d-972d-e31cb7f4ac1b",1716116400507,"2024-05-19 12:00:00","Kia EV6","Home Charger","","Home","Home",34.056000,4.602162,9.535680,"GBP",162.122989,100.738555,21.006274,4.760482,"Overnight home session"
"c7fcbc0b-4b10-4690-ba53-3175fdedbf0d",1719594000507,"2024-06-28 18:00:00","Kia EV6","Workplace Bay","","Office","Work",21.672000,1.970182,4.767840,"GBP",96.705462,60.089988,22.410316,4.462231,"Weekday office charging"
"aa758bbb-b13b-468c-9805-3e0e14df0a26",1717694400507,"2024-06-06 18:20:00","Kia EV6","Home Charger","","Home","Home",26.316000,3.556216,7.368480,"GBP",149.885219,93.134357,17.557435,5.695593,"Overnight home session"
"db230694-883f-4e97-bf2e-4f1da992d6ca",1719510600507,"2024-06-27 18:50:00","Kia EV6","Home Charger","","Home","Home",18.576000,2.510270,5.201280,"GBP",109.180868,67.841846,17.01397,5.877523,"Overnight home session"
"06a2a22e-9460-4255-a8c1-4d57f7727f26",1721558400507,"2024-07-21 11:40:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",28.638000,1.301727,12.887100,"GBP",116.119336,72.153210,24.662559,4.054729,"Shopping stop"
"da8dc4fa-1ff9-4d2a-bea7-9077560e3191",1722161400507,"2024-07-28 11:10:00","Kia EV6","Home Charger","","Home","Home",18.576000,2.510270,5.201280,"GBP",96.017072,59.662243,19.34656,5.168878,"Overnight home session"
"f52a7c6c-bfbc-43a2-afde-d52c2dcfa9e2",1722849600507,"2024-08-05 10:20:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",31.734000,0.264450,21.896460,"GBP",151.087452,93.881390,21.00373,4.761059,"Road trip top-up"
"15cc6349-dd37-4bf3-a2fa-9d5d233b35bd",1724863200507,"2024-08-28 17:40:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",30.960000,0.258000,21.362400,"GBP",126.828597,78.807637,24.410898,4.096531,"Road trip top-up"
"7e2d3494-bec3-40c4-83df-a77440d2904a",1724130600507,"2024-08-20 06:10:00","Kia EV6","Home Charger","","Home","Home",33.282000,4.497568,9.318960,"GBP",193.556032,120.270142,17.195021,5.815637,"Overnight home session"
"ff8d4c29-668c-4635-b644-6c6fd6e8056a",1722591600508,"2024-08-02 10:40:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",18.576000,0.844364,8.359200,"GBP",75.796398,47.097698,24.507761,4.08034,"Shopping stop"
"e65e729c-8fee-4eda-8ddd-8d24a7b8ea8e",1725859800508,"2024-09-09 06:30:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",41.796000,1.899818,18.808200,"GBP",259.840399,161.457339,16.085259,6.216872,"Shopping stop"
"fb377ab6-ca41-43f5-8cc0-260695615af6",1727010000508,"2024-09-22 14:00:00","Kia EV6","Workplace Bay","","Office","Work",25.542000,2.322000,5.619240,"GBP",175.249063,108.894719,14.574686,6.861211,"Weekday office charging"
"f2446701-b88b-4650-8954-478d016834fc",1729849200508,"2024-10-25 10:40:00","Kia EV6","Home Charger","","Home","Home",34.830000,4.706757,9.752400,"GBP",232.891419,144.712019,14.955467,6.686518,"Overnight home session"
"937a60d3-332e-42f1-91dd-594871cee44c",1728461400508,"2024-10-09 09:10:00","Kia EV6","Home Charger","","Home","Home",18.576000,2.510270,5.201280,"GBP",108.401959,67.357855,17.136222,5.835592,"Overnight home session"
"f4b9dc62-59f3-473a-b797-12a794ab8567",1731589800508,"2024-11-14 13:10:00","Kia EV6","Workplace Bay","","Office","Work",29.412000,2.673818,6.470640,"GBP",154.461651,95.978020,19.04162,5.251654,"Weekday office charging"
"c4f76351-5133-4e1e-90be-ac29e48f7d7b",1730718600508,"2024-11-04 11:10:00","Kia EV6","Workplace Bay","","Office","Work",23.220000,2.110909,5.108400,"GBP",145.639988,90.496493,15.943423,6.272179,"Weekday office charging"
"594b417f-e7e9-4359-a642-68fae36b5fe4",1735196400508,"2024-12-26 07:00:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",41.796000,1.899818,18.808200,"GBP",211.042987,131.136032,19.804496,5.049358,"Shopping stop"
"27df67dc-a228-474f-ba7c-9aeedd1d782d",1733392800508,"2024-12-05 10:00:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",36.378000,0.303150,25.100820,"GBP",168.533372,104.721782,21.585043,4.632838,"Road trip top-up"
"6d36d0e5-531b-4e44-828e-42af184f1929",1737651600508,"2025-01-23 17:00:00","Kia EV6","Home Charger","","Home","Home",32.508000,4.392973,9.102240,"GBP",141.485181,87.914816,22.976258,4.352319,"Overnight home session"
"df4578e1-d11c-4a84-a2b2-08be0ae36cf1",1738239600508,"2025-01-30 12:20:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",20.898000,0.174150,14.419620,"GBP",118.804389,73.821625,17.590259,5.684965,"Road trip top-up"
"dadc1591-aec5-4bcf-b61d-66a7c31b11b5",1738091400508,"2025-01-28 19:10:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",16.254000,0.135450,11.215260,"GBP",68.966403,42.853736,23.567997,4.243042,"Road trip top-up"
"943f4498-ccc7-4cbe-a4be-1509b4d37629",1735850400509,"2025-01-02 20:40:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",17.028000,0.141900,11.749320,"GBP",113.755277,70.684252,14.968976,6.680484,"Road trip top-up"
"9dcad093-898a-4c32-a059-b16bf098790c",1738699200509,"2025-02-04 20:00:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",31.734000,0.264450,21.896460,"GBP",135.906957,84.448668,23.349798,4.282692,"Road trip top-up"
"6450cf63-bde1-43ea-985d-7307c42fe0ec",1738832400509,"2025-02-06 09:00:00","Kia EV6","Home Charger","","Home","Home",28.638000,3.870000,8.018640,"GBP",163.983103,101.894376,17.463994,5.726067,"Overnight home session"
"76f8c1fd-9623-40a7-a7ef-058553ec796d",1739803200509,"2025-02-17 14:40:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",29.412000,0.245100,20.294280,"GBP",129.841215,80.679591,22.652283,4.414566,"Road trip top-up"
"1a68ca6c-caad-48ff-817c-8045a4086177",1741517400509,"2025-03-09 10:50:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",34.056000,1.548000,15.325200,"GBP",174.444473,108.394770,19.522545,5.122283,"Shopping stop"
"94ff32ca-b341-4805-9f94-dbb3a4e36fde",1741099800509,"2025-03-04 14:50:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",28.638000,0.238650,19.760220,"GBP",157.947961,98.144313,18.131288,5.515328,"Road trip top-up"
"c98afbca-3356-41e5-be9d-e002292c6025",1744304400509,"2025-04-10 18:00:00","Kia EV6","Home Charger","","Home","Home",34.830000,4.706757,9.752400,"GBP",172.578792,107.235490,20.182086,4.954889,"Overnight home session"
"a6e52ede-dece-48d7-92c3-35d3c6dba769",1743695400509,"2025-04-03 16:50:00","Kia EV6","Home Charger","","Home","Home",24.768000,3.347027,6.935040,"GBP",131.228576,81.541657,18.873938,5.298311,"Overnight home session"
"53d3e74d-ae13-4fb4-80bc-e76e42702915",1748088600509,"2025-05-24 13:10:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",34.056000,1.548000,15.325200,"GBP",135.213166,84.017566,25.186896,3.970318,"Shopping stop"
"16b0da82-c90e-430a-af9f-2d2764ae673e",1748712000509,"2025-05-31 18:20:00","Kia EV6","Workplace Bay","","Office","Work",18.576000,1.688727,4.086720,"GBP",78.166629,48.570491,23.764617,4.207937,"Weekday office charging"
"bdf58a3d-e922-4439-a1be-e9fbde7136e6",1750496400509,"2025-06-21 10:00:00","Kia EV6","Home Charger","","Home","Home",27.864000,3.765405,7.801920,"GBP",148.622799,92.349926,18.748133,5.333864,"Overnight home session"
"7a1d319c-37b9-4d6d-aca6-dd228de45ef8",1750417200509,"2025-06-20 12:00:00","Kia EV6","Home Charger","","Home","Home",21.672000,2.928649,6.068160,"GBP",128.045375,79.563707,16.92525,5.908332,"Overnight home session"
"c15cb139-b005-4d7c-a6e4-18f1f6c60468",1749294600509,"2025-06-07 12:10:00","Kia EV6","Home Charger","","Home","Home",27.090000,3.660811,7.585200,"GBP",167.022515,103.782979,16.21937,6.165468,"Overnight home session"
"9c95bc62-5fc7-4cd7-ad72-3a2cb42db202",1751995800509,"2025-07-08 18:30:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",37.926000,0.316050,26.168940,"GBP",196.407259,122.041813,19.309877,5.178697,"Road trip top-up"
"3155bfda-df39-4903-9de2-46aef0bc588c",1753818000510,"2025-07-29 20:40:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",23.220000,0.193500,16.021800,"GBP",102.397974,63.627151,22.67623,4.409904,"Road trip top-up"
"e1eadcd2-627b-48db-a64c-d76ed6047fdc",1756014600510,"2025-08-24 06:50:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",37.926000,1.723909,17.066700,"GBP",156.506199,97.248443,24.232906,4.12662,"Shopping stop"
"0b1cdead-539a-4a25-aa72-b8238edc7e7d",1756129800510,"2025-08-25 14:50:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",31.734000,1.442455,14.280300,"GBP",171.112187,106.324184,18.545728,5.392077,"Shopping stop"
"6393333f-499b-4639-ba02-efb171524c75",1757101200510,"2025-09-05 20:40:00","Kia EV6","Home Charger","","Home","Home",16.254000,2.196486,4.551120,"GBP",103.954949,64.594611,15.635619,6.395653,"Overnight home session"
"26fc606d-6850-4471-b26a-601166001dca",1757063400510,"2025-09-05 10:10:00","Kia EV6","Home Charger","","Home","Home",30.186000,4.079189,8.452080,"GBP",132.793067,82.513786,22.731608,4.399161,"Overnight home session"
"f26980dc-27fb-4021-b0ec-2cd0ee30ef4e",1757352000510,"2025-09-08 18:20:00","Kia EV6","Workplace Bay","","Office","Work",20.124000,1.829455,4.427280,"GBP",118.635843,73.716895,16.962833,5.895242,"Weekday office charging"
"8c3724b3-199e-415c-8e3d-9e2da4259867",1761506400510,"2025-10-26 19:20:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",17.028000,0.774000,7.662600,"GBP",86.690407,53.866922,19.642312,5.09105,"Shopping stop"
"b43b499b-acfa-4e9c-9fb7-62de8a073e63",1760628600510,"2025-10-16 16:30:00","Kia EV6","Workplace Bay","","Office","Work",28.638000,2.603455,6.300360,"GBP",197.705149,122.848284,14.485207,6.903595,"Weekday office charging"
"99b3219c-8790-49fc-81ae-c9f75886b1a6",1760893200510,"2025-10-19 18:00:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",41.796000,1.899818,18.808200,"GBP",246.995397,153.475824,16.921773,5.909546,"Shopping stop"
"a2da18a4-85ed-4324-a43d-d19ec8523eb7",1763460000510,"2025-11-18 10:00:00","Kia EV6","Home Charger","","Home","Home",23.220000,3.137838,6.501600,"GBP",157.996162,98.174264,14.69656,6.804314,"Overnight home session"
"d6357008-fab8-4465-a2ec-2f9d2173bcd1",1763398200511,"2025-11-17 16:50:00","Kia EV6","Home Charger","","Home","Home",34.056000,4.602162,9.535680,"GBP",213.229884,132.494907,15.971495,6.261155,"Overnight home session"
"cbf0e90e-b5eb-41bc-b07f-f5c131c4c3d7",1766911800511,"2025-12-28 08:50:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",36.378000,0.303150,25.100820,"GBP",220.113823,136.772389,16.526904,6.05074,"Road trip top-up"
"f3f437cd-fd64-4f5e-88c9-af1421434ef6",1764858600511,"2025-12-04 14:30:00","Kia EV6","Workplace Bay","","Office","Work",21.672000,1.970182,4.767840,"GBP",145.585052,90.462357,14.886144,6.717657,"Weekday office charging"
"85d71455-b053-4b6c-8034-65b20ba8b0fa",1768848000511,"2026-01-19 18:40:00","Kia EV6","Home Charger","","Home","Home",23.994000,3.242432,6.718320,"GBP",104.179468,64.734120,23.03141,4.341897,"Overnight home session"
"a129725e-446a-43ec-be97-1413251c634f",1768407000511,"2026-01-14 16:10:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",19.350000,0.879545,8.707500,"GBP",103.354171,64.221304,18.722031,5.341301,"Shopping stop"
"bf7a016c-2341-4ed7-b024-4f8edb8c56d0",1772044800511,"2026-02-25 18:40:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",21.672000,0.985091,9.752400,"GBP",90.535594,56.256210,23.937547,4.177538,"Shopping stop"
"fbf371d3-a7d2-4403-b905-34a814768aac",1770143400511,"2026-02-03 18:30:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",20.124000,0.167700,13.885560,"GBP",79.836965,49.608390,25.206369,3.967251,"Road trip top-up"
"17364634-5770-4f5c-80ef-0e9a72710a0d",1769970000511,"2026-02-01 18:20:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",31.734000,0.264450,21.896460,"GBP",219.687156,136.507270,14.445087,6.922769,"Road trip top-up"
"51ec7cc0-9993-4c3c-b86c-e766fbe9e9a4",1773403200511,"2026-03-13 12:00:00","Kia EV6","Home Charger","","Home","Home",34.830000,4.706757,9.752400,"GBP",182.550362,113.431536,19.079666,5.241182,"Overnight home session"
"7df2f6c5-32e7-49d5-bb16-2f9bb275a51e",1773057000511,"2026-03-09 11:50:00","Kia EV6","Workplace Bay","","Office","Work",41.022000,3.729273,9.024840,"GBP",214.188719,133.090700,19.152269,5.221313,"Weekday office charging"
"b6eaddb4-53a4-4e45-ab4b-e578f11e26c5",1773427200511,"2026-03-13 18:40:00","Kia EV6","Workplace Bay","","Office","Work",29.412000,2.673818,6.470640,"GBP",201.292875,125.077594,14.611545,6.843903,"Weekday office charging"
"26021b37-a5e2-4c0a-9d5d-343a1ade5c51",1772715000516,"2026-03-05 12:50:00","Kia EV6","Workplace Bay","","Office","Work",27.090000,2.462727,5.959800,"GBP",146.091250,90.776894,18.543205,5.392811,"Weekday office charging"
"6d3ffc5c-0dcb-4f41-97a6-846a42d8aa46",1776412800516,"2026-04-17 09:00:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",40.248000,0.335400,27.771120,"GBP",201.625097,125.284027,19.961801,5.009568,"Road trip top-up"
"d99ba55b-7e32-4b43-9b7b-d16512e201e2",1776946200517,"2026-04-23 13:10:00","Kia EV6","Workplace Bay","","Office","Work",30.186000,2.744182,6.640920,"GBP",140.727652,87.444109,21.449942,4.662017,"Weekday office charging"
"c0409343-5075-4f38-8e7b-5a5c5ad1f799",1684325400517,"2023-05-17 13:10:00","BMW i4","Workplace Bay","","Office","Work",29.365000,2.669545,6.460300,"GBP",187.290573,116.376967,15.678846,6.378021,"Weekday office charging"
"31c314a8-66c2-4c3e-8ec5-9a70d4023e79",1683911400517,"2023-05-12 18:10:00","BMW i4","Home Charger","","Home","Home",24.331000,3.287973,6.812680,"GBP",96.542309,59.988610,25.202422,3.967873,"Overnight home session"
"757901b2-f68e-4a77-822f-3d9fe8a00f9b",1682932800517,"2023-05-01 10:20:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",20.975000,0.953409,9.438750,"GBP",119.090521,73.999419,17.612653,5.677736,"Shopping stop"
"84a0fd36-34d1-4719-be88-300ef794e95b",1684226400517,"2023-05-16 09:40:00","BMW i4","Home Charger","","Home","Home",17.619000,2.380946,4.933320,"GBP",73.751327,45.826950,23.88974,4.185897,"Overnight home session"
"770d5c97-a691-46bc-924b-780f977116ef",1687069200517,"2023-06-18 07:20:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",30.204000,0.251700,20.840760,"GBP",131.647429,81.801920,22.943099,4.358609,"Road trip top-up"
"2541f74a-39d8-405a-bb37-b765b351878b",1685858400517,"2023-06-04 07:00:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",35.238000,1.601727,15.857100,"GBP",158.087155,98.230804,22.290236,4.486269,"Shopping stop"
"220e28ac-8551-4784-9113-b992d1368a6c",1688368800517,"2023-07-03 08:20:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",31.882000,1.449182,14.346900,"GBP",157.380558,97.791745,20.257903,4.936345,"Shopping stop"
"b5e7189a-233c-4560-a0cc-84caf18c0613",1690024800517,"2023-07-22 12:20:00","BMW i4","Home Charger","","Home","Home",16.780000,2.267568,4.698400,"GBP",92.049737,57.197055,18.229275,5.485682,"Overnight home session"
"656d2248-eb48-4713-937b-abca116e7f1c",1689676200517,"2023-07-18 11:30:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",26.009000,0.216742,17.946210,"GBP",106.760558,66.337935,24.361993,4.104754,"Road trip top-up"
"e3a61013-f334-4e7e-bd6e-609b8727910b",1691761200517,"2023-08-11 14:40:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",21.814000,0.181783,15.051660,"GBP",135.912398,84.452049,16.050044,6.230512,"Road trip top-up"
"8015d786-87a2-4394-91a3-a07c2cd9a120",1692431400518,"2023-08-19 08:50:00","BMW i4","Workplace Bay","","Office","Work",41.950000,3.813636,9.229000,"GBP",256.990464,159.686471,16.323563,6.126114,"Weekday office charging"
"3ffd7cf8-be9f-4fcb-8bba-baa024db6788",1692704400518,"2023-08-22 12:40:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",20.975000,0.174792,14.472750,"GBP",137.804270,85.627604,15.220864,6.569929,"Road trip top-up"
"1b26701a-2e28-4cdb-8b84-dceac3c38a10",1693911000518,"2023-09-05 11:50:00","BMW i4","Workplace Bay","","Office","Work",32.721000,2.974636,7.198620,"GBP",125.142009,77.759639,26.147095,3.824517,"Weekday office charging"
"861718c7-4a40-48e3-8e61-f8b57f0fee10",1695729600518,"2023-09-26 13:00:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",33.560000,1.525455,15.102000,"GBP",198.183735,123.145664,16.933781,5.905356,"Shopping stop"
"906e1781-b9aa-427b-8502-fa80665c7161",1695915600518,"2023-09-28 16:40:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",40.272000,1.830545,18.122400,"GBP",179.535387,111.558117,22.431232,4.45807,"Shopping stop"
"dd7105bb-96a8-4310-a443-1664b8eff89f",1698234600518,"2023-10-25 12:50:00","BMW i4","Home Charger","","Home","Home",36.916000,4.988649,10.336480,"GBP",145.162440,90.199758,25.430821,3.932236,"Overnight home session"
"5d176ebe-1879-44b9-a605-c327ccceb6f6",1696488000518,"2023-10-05 07:40:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",43.628000,0.363567,30.103320,"GBP",210.661987,130.899290,20.709954,4.828596,"Road trip top-up"
"0c49b2be-f388-4c09-8ac6-962c05685325",1698249000518,"2023-10-25 16:50:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",32.721000,0.272675,22.577490,"GBP",152.569928,94.802558,21.446559,4.662753,"Road trip top-up"
"1d0f44ba-5cf8-4482-a654-59f59001f574",1700200800518,"2023-11-17 06:00:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",31.882000,1.449182,14.346900,"GBP",159.922422,99.371186,19.935916,5.016072,"Shopping stop"
"a8220ade-1663-42c1-b749-09a19f22bdd1",1699110600518,"2023-11-04 15:10:00","BMW i4","Workplace Bay","","Office","Work",37.755000,3.432273,8.306100,"GBP",202.884168,126.066377,18.609141,5.373703,"Weekday office charging"
"1ccbb037-6ce6-4702-8297-70f063a70b2c",1703487000518,"2023-12-25 06:50:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",26.848000,1.220364,12.081600,"GBP",142.092216,88.292010,18.894772,5.292469,"Shopping stop"
"e16910df-23cb-4bb8-97bc-5c9b894027eb",1701544800518,"2023-12-02 19:20:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",45.306000,2.059364,20.387700,"GBP",187.622138,116.582992,24.14747,4.141221,"Shopping stop"
"a5592ada-7f3c-436b-84da-865af57fc167",1703069400518,"2023-12-20 10:50:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",32.721000,1.487318,14.724450,"GBP",210.248490,130.642355,15.563013,6.425491,"Shopping stop"
"f354f77d-c44f-4fb1-b44d-d1a9c27ce321",1706104800518,"2024-01-24 14:00:00","BMW i4","Home Charger","","Home","Home",16.780000,2.267568,4.698400,"GBP",78.384244,48.705711,21.407363,4.67129,"Overnight home session"
"b85054b7-2a37-4061-927f-05bc5880cc7d",1706028600518,"2024-01-23 16:50:00","BMW i4","Home Charger","","Home","Home",23.492000,3.174595,6.577760,"GBP",97.919698,60.844479,23.991087,4.168215,"Overnight home session"
"472f34c7-0a02-4c9a-aa20-64666419d303",1705589400519,"2024-01-18 14:50:00","BMW i4","Supermarket Point","Pod Point","Retail Park","Public",16.780000,0.762727,7.551000,"GBP",67.769070,42.109748,24.760558,4.038681,"Shopping stop"
"566e9a4e-6c72-44bb-b226-7d6d968f997f",1705647000519,"2024-01-19 06:50:00","BMW i4","Home Charger","","Home","Home",45.306000,6.122432,12.685680,"GBP",283.131027,175.929464,16.001779,6.249305,"Overnight home session"
"d5d98773-88d1-4d85-8a59-37ce8a88bd52",1708238400519,"2024-02-18 06:40:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",20.136000,0.167800,13.893840,"GBP",99.031846,61.535536,20.332853,4.918149,"Road trip top-up"
"0811ad2e-a340-4920-ab94-b4e5f7e59a91",1708357800519,"2024-02-19 15:50:00","BMW i4","Home Charger","","Home","Home",37.755000,5.102027,10.571400,"GBP",204.944187,127.346414,18.422089,5.428266,"Overnight home session"
"da1cd6e2-9cd2-4690-b22d-a6f303882e62",1711299600519,"2024-03-24 17:00:00","BMW i4","City Rapid Hub","IONITY","City Center","Rapid",37.755000,0.314625,26.050950,"GBP",153.102057,95.133208,24.660021,4.055147,"Road trip top-up"
